nFrame,time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
5401,268946,,,,,12,258808,284001,27
5402,268979,,,,,12,258808,284001,27
5403,269012,,,,,12,258808,284001,27
5404,269045,,,,,12,258808,284001,27
5405,269078,,,,,12,258808,284001,27
5406,269111,,,,,12,258808,284001,27
5407,269144,,,,,12,258808,284001,27
5408,269177,,,,,12,258808,284001,27
5409,269210,,,,,12,258808,284001,27
5410,269243,,,,,12,258808,284001,27
5411,269276,,,,,12,258808,284001,27
5412,269309,,,,,12,258808,284001,27
5413,269342,,,,,12,258808,284001,27
5414,269375,,,,,12,258808,284001,27
5415,269408,,,,,12,258808,284001,27
5416,269441,,,,,12,258808,284001,27
5417,269474,,,,,12,258808,284001,27
5418,269507,,,,,12,258808,284001,27
5419,269540,,,,,12,258808,284001,27
5420,269573,,,,,12,258808,284001,27
5421,269606,,,,,12,258808,284001,27
5422,269639,,,,,12,258808,284001,27
5423,269672,,,,,12,258808,284001,27
5424,269705,,,,,12,258808,284001,27
5425,269738,,,,,12,258808,284001,27
5426,269771,,,,,12,258808,284001,27
5427,269804,,,,,12,258808,284001,27
5428,269837,,,,,12,258808,284001,27
5429,269870,,,,,12,258808,284001,27
5430,269903,,,,,12,258808,284001,27
5431,269936,,,,,12,258808,284001,27
5432,269969,,,,,12,258808,284001,27
5433,270002,,,,,12,258808,284001,27
5434,270035,,,,,12,258808,284001,27
5435,270068,,,,,12,258808,284001,27
5436,270101,,,,,12,258808,284001,27
5437,270134,,,,,12,258808,284001,27
5438,270167,,,,,12,258808,284001,27
5439,270200,,,,,12,258808,284001,27
5440,270233,,,,,12,258808,284001,27
5441,270266,,,,,12,258808,284001,27
5442,270299,,,,,12,258808,284001,27
5443,270332,,,,,12,258808,284001,27
5444,270365,,,,,12,258808,284001,27
5445,270398,,,,,12,258808,284001,27
5446,270431,,,,,12,258808,284001,27
