"","X","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"2769",2769,611406,2685,611388,611421,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1394,1427
"2770",2770,611439,2686,611422,611455,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1428,1461
"2771",2771,611472,2687,611456,611489,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1462,1495
"2772",2772,611505,2688,611490,611523,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1496,1529
"2773",2773,611538,2689,611524,611557,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1530,1563
"2774",2774,611571,2690,611558,611591,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1564,1597
"2775",2775,611604,2691,611592,611625,"not looking",21,609994,614482,574,4488,611364,611614,"five",1370,1620,1495,33,1598,1631
"2776",2776,611637,2692,611626,611659,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1632,1665
"2777",2777,611670,2693,611660,611693,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1666,1699
"2778",2778,611703,2694,611694,611727,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1700,1733
"2779",2779,611736,2695,611728,611761,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1734,1767
"2780",2780,611769,2696,611762,611795,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1768,1801
"2781",2781,611802,2697,611796,611829,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1802,1835
"2782",2782,611835,2698,611830,611863,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1836,1869
"2783",2783,611868,2699,611864,611897,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1870,1903
"2784",2784,611901,2700,611898,611931,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1904,1937
"2785",2785,611934,2701,611932,611965,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1938,1971
"2786",2786,611967,2702,611966,611999,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,1972,2005
"2787",2787,612000,2703,612000,612033,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,2006,2039
"2788",2788,612033,2703,612000,612033,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,2006,2039
"2789",2789,612066,2704,612034,612067,"not looking",21,609994,614482,574,4488,611614,612072,"hundred",1620,2078,1849,33,2040,2073
"2790",2790,612099,2705,612068,612101,"not looking",21,609994,614482,574,4488,612072,612282,"and",2078,2288,2183,33,2074,2107
"2791",2791,612132,2706,612102,612135,"not looking",21,609994,614482,574,4488,612072,612282,"and",2078,2288,2183,33,2108,2141
"2792",2792,612165,2707,612136,612169,"not looking",21,609994,614482,574,4488,612072,612282,"and",2078,2288,2183,33,2142,2175
"2793",2793,612198,2708,612170,612203,"not looking",21,609994,614482,574,4488,612072,612282,"and",2078,2288,2183,33,2176,2209
"2794",2794,612231,2709,612204,612237,"not looking",21,609994,614482,574,4488,612072,612282,"and",2078,2288,2183,33,2210,2243
"2795",2795,612264,2710,612238,612271,"not looking",21,609994,614482,574,4488,612072,612282,"and",2078,2288,2183,33,2244,2277
"2796",2796,612297,2711,612272,612305,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2278,2311
"2797",2797,612330,2712,612306,612339,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2312,2345
"2798",2798,612363,2713,612340,612373,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2346,2379
"2799",2799,612396,2714,612374,612407,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2380,2413
"2800",2800,612429,2715,612408,612441,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2414,2447
"2801",2801,612462,2716,612442,612475,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2448,2481
"2802",2802,612495,2717,612476,612509,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2482,2515
"2803",2803,612528,2718,612510,612543,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2516,2549
"2804",2804,612561,2719,612544,612577,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2550,2583
"2805",2805,612594,2720,612578,612611,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2584,2617
"2806",2806,612627,2721,612612,612645,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2618,2651
"2807",2807,612660,2722,612646,612679,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2652,2685
"2808",2808,612693,2723,612680,612713,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2686,2719
"2809",2809,612726,2724,612714,612747,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2720,2753
"2810",2810,612759,2725,612748,612781,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2754,2787
"2811",2811,612792,2726,612782,612815,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2788,2821
"2812",2812,612825,2727,612816,612849,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2822,2855
"2813",2813,612858,2728,612850,612883,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2856,2889
"2814",2814,612891,2729,612884,612917,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2890,2923
"2815",2815,612924,2730,612918,612951,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2924,2957
"2816",2816,612957,2731,612952,612985,"not looking",21,609994,614482,574,4488,612282,612960,"seventy",2288,2966,2627,33,2958,2991
"2817",2817,612990,2732,612986,613019,"not looking",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,2992,3025
"2818",2818,613023,2733,613020,613053,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3026,3059
"2819",2819,613056,2734,613054,613087,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3060,3093
"2820",2820,613089,2735,613088,613121,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3094,3127
"2821",2821,613122,2736,613122,613155,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3128,3161
"2822",2822,613155,2736,613122,613155,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3128,3161
"2823",2823,613188,2737,613156,613189,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3162,3195
"2824",2824,613221,2738,613190,613223,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3196,3229
"2825",2825,613254,2739,613224,613257,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3230,3263
"2826",2826,613287,2740,613258,613291,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3264,3297
"2827",2827,613320,2741,613292,613325,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3298,3331
"2828",2828,613353,2742,613326,613359,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3332,3365
"2829",2829,613386,2743,613360,613393,"middle",21,609994,614482,574,4488,612960,613414,"four",2966,3420,3193,33,3366,3399
"2830",2830,613419,2744,613394,613427,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3400,3433
"2831",2831,613452,2745,613428,613461,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3434,3467
"2832",2832,613485,2746,613462,613495,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3468,3501
"2833",2833,613518,2747,613496,613529,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3502,3535
"2834",2834,613551,2748,613530,613563,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3536,3569
"2835",2835,613584,2749,613564,613597,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3570,3603
"2836",2836,613617,2750,613598,613631,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3604,3637
"2837",2837,613650,2751,613632,613665,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3638,3671
"2838",2838,613683,2752,613666,613699,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3672,3705
"2839",2839,613716,2753,613700,613733,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3706,3739
"2840",2840,613749,2754,613734,613767,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3740,3773
"2841",2841,613782,2755,613768,613801,"middle",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3774,3807
"2842",2842,613815,2756,613802,613835,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3808,3841
"2843",2843,613848,2757,613836,613869,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3842,3875
"2844",2844,613881,2758,613870,613903,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3876,3909
"2845",2845,613914,2759,613904,613937,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3910,3943
"2846",2846,613947,2760,613938,613971,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3944,3977
"2847",2847,613980,2761,613972,614005,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,3978,4011
"2848",2848,614013,2762,614006,614039,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4012,4045
"2849",2849,614046,2763,614040,614073,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4046,4079
"2850",2850,614079,2764,614074,614107,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4080,4113
"2851",2851,614112,2765,614108,614141,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4114,4147
"2852",2852,614145,2766,614142,614175,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4148,4181
"2853",2853,614178,2767,614176,614209,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4182,4215
"2854",2854,614211,2768,614210,614243,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4216,4249
"2855",2855,614244,2769,614244,614277,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4250,4283
"2856",2856,614277,2769,614244,614277,"left",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4250,4283
"2857",2857,614310,2770,614278,614311,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4284,4317
"2858",2858,614343,2771,614312,614345,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4318,4351
"2859",2859,614376,2772,614346,614379,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4352,4385
"2860",2860,614409,2773,614380,614413,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4386,4419
"2861",2861,614442,2774,614414,614447,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4420,4453
"2862",2862,614475,2775,614448,614481,"inbetween",21,609994,614482,574,4488,NA,NA,NA,NA,NA,NA,33,4454,4487
"2863",2863,627708,2776,627708,627741,"middle",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,0,33
"2864",2864,627741,2776,627708,627741,"middle",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,0,33
"2865",2865,627774,2777,627742,627775,"left",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,34,67
"2866",2866,627807,2778,627776,627809,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,68,101
"2867",2867,627840,2779,627810,627843,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,102,135
"2868",2868,627873,2780,627844,627877,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,136,169
"2869",2869,627906,2781,627878,627911,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,170,203
"2870",2870,627939,2782,627912,627945,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,204,237
"2871",2871,627972,2783,627946,627979,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,238,271
"2872",2872,628005,2784,627980,628013,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,272,305
"2873",2873,628038,2785,628014,628047,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,306,339
"2874",2874,628071,2786,628048,628081,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,340,373
"2875",2875,628104,2787,628082,628115,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,374,407
"2876",2876,628137,2788,628116,628149,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,408,441
"2877",2877,628170,2789,628150,628183,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,442,475
"2878",2878,628203,2790,628184,628217,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,476,509
"2879",2879,628236,2791,628218,628251,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,510,543
"2880",2880,628269,2792,628252,628285,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,544,577
"2881",2881,628302,2793,628286,628319,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,578,611
"2882",2882,628335,2794,628320,628353,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,612,645
"2883",2883,628368,2795,628354,628387,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,646,679
"2884",2884,628401,2796,628388,628421,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,680,713
"2885",2885,628434,2797,628422,628455,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,714,747
"2886",2886,628467,2798,628456,628489,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,748,781
"2887",2887,628500,2799,628490,628523,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,782,815
"2888",2888,628533,2800,628524,628557,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,816,849
"2889",2889,628566,2801,628558,628591,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,850,883
"2890",2890,628599,2802,628592,628625,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,884,917
"2891",2891,628632,2803,628626,628659,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,918,951
"2892",2892,628665,2804,628660,628693,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,952,985
"2893",2893,628698,2805,628694,628727,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,986,1019
"2894",2894,628731,2806,628728,628761,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,1020,1053
"2895",2895,628764,2807,628762,628795,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,1054,1087
"2896",2896,628797,2808,628796,628829,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,1088,1121
"2897",2897,628830,2809,628830,628863,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,1122,1155
"2898",2898,628863,2809,628830,628863,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,1122,1155
"2899",2899,628896,2810,628864,628897,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,1156,1189
"2900",2900,628929,2811,628898,628931,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1190,1223
"2901",2901,628962,2812,628932,628965,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1224,1257
"2902",2902,628995,2813,628966,628999,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1258,1291
"2903",2903,629028,2814,629000,629033,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1292,1325
"2904",2904,629061,2815,629034,629067,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1326,1359
"2905",2905,629094,2816,629068,629101,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1360,1393
"2906",2906,629127,2817,629102,629135,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1394,1427
"2907",2907,629160,2818,629136,629169,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1428,1461
"2908",2908,629193,2819,629170,629203,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1462,1495
"2909",2909,629226,2820,629204,629237,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1496,1529
"2910",2910,629259,2821,629238,629271,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1530,1563
"2911",2911,629292,2822,629272,629305,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1564,1597
"2912",2912,629325,2823,629306,629339,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1598,1631
"2913",2913,629358,2824,629340,629373,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1632,1665
"2914",2914,629391,2825,629374,629407,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1666,1699
"2915",2915,629424,2826,629408,629441,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1700,1733
"2916",2916,629457,2827,629442,629475,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1734,1767
"2917",2917,629490,2828,629476,629509,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1768,1801
"2918",2918,629523,2829,629510,629543,"not looking",22,627708,631822,24,4114,628904,629542,"twenty",1196,1834,1515,33,1802,1835
"2919",2919,629556,2830,629544,629577,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,1836,1869
"2920",2920,629589,2831,629578,629611,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,1870,1903
"2921",2921,629622,2832,629612,629645,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,1904,1937
"2922",2922,629655,2833,629646,629679,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,1938,1971
"2923",2923,629688,2834,629680,629713,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,1972,2005
"2924",2924,629721,2835,629714,629747,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2006,2039
"2925",2925,629754,2836,629748,629781,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2040,2073
"2926",2926,629787,2837,629782,629815,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2074,2107
"2927",2927,629820,2838,629816,629849,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2108,2141
"2928",2928,629853,2839,629850,629883,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2142,2175
"2929",2929,629886,2840,629884,629917,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2176,2209
"2930",2930,629919,2841,629918,629951,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2210,2243
"2931",2931,629952,2842,629952,629985,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2244,2277
"2932",2932,629985,2842,629952,629985,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2244,2277
"2933",2933,630018,2843,629986,630019,"not looking",22,627708,631822,24,4114,629542,630018,"four",1834,2310,2072,33,2278,2311
"2934",2934,630051,2844,630020,630053,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2312,2345
"2935",2935,630084,2845,630054,630087,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2346,2379
"2936",2936,630117,2846,630088,630121,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2380,2413
"2937",2937,630150,2847,630122,630155,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2414,2447
"2938",2938,630183,2848,630156,630189,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2448,2481
"2939",2939,630216,2849,630190,630223,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2482,2515
"2940",2940,630249,2850,630224,630257,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2516,2549
"2941",2941,630282,2851,630258,630291,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2550,2583
"2942",2942,630315,2852,630292,630325,"not looking",22,627708,631822,24,4114,NA,NA,NA,NA,NA,NA,33,2584,2617
