time,gaze_pos.ordinal,gaze_pos.onset,gaze_pos.offset,AOI,trials.ordinal,trials.onset,trials.offset,trials.number
347406,1362,347378,347411,not looking,11,346188,350710,37
347439,1363,347412,347445,not looking,11,346188,350710,37
347472,1364,347446,347479,not looking,11,346188,350710,37
347505,1365,347480,347513,not looking,11,346188,350710,37
347538,1366,347514,347547,not looking,11,346188,350710,37
347571,1367,347548,347581,not looking,11,346188,350710,37
347604,1368,347582,347615,not looking,11,346188,350710,37
347637,1369,347616,347649,not looking,11,346188,350710,37
347670,1370,347650,347683,not looking,11,346188,350710,37
347703,1371,347684,347717,not looking,11,346188,350710,37
347736,1372,347718,347751,not looking,11,346188,350710,37
347769,1373,347752,347785,not looking,11,346188,350710,37
347802,1374,347786,347819,right,11,346188,350710,37
347835,1375,347820,347853,right,11,346188,350710,37
347868,1376,347854,347887,right,11,346188,350710,37
347901,1377,347888,347921,right,11,346188,350710,37
347934,1378,347922,347955,right,11,346188,350710,37
347967,1379,347956,347989,right,11,346188,350710,37
348000,1380,347990,348023,right,11,346188,350710,37
348033,1381,348024,348057,right,11,346188,350710,37
348066,1382,348058,348091,right,11,346188,350710,37
348099,1383,348092,348125,right,11,346188,350710,37
348132,1384,348126,348159,right,11,346188,350710,37
348165,1385,348160,348193,right,11,346188,350710,37
348198,1386,348194,348227,right,11,346188,350710,37
348231,1387,348228,348261,right,11,346188,350710,37
348264,1388,348262,348295,right,11,346188,350710,37
348297,1389,348296,348329,right,11,346188,350710,37
348330,1390,348330,348363,right,11,346188,350710,37
348363,1390,348330,348363,right,11,346188,350710,37
348396,1391,348364,348397,left,11,346188,350710,37
348429,1392,348398,348431,left,11,346188,350710,37
348462,1393,348432,348465,left,11,346188,350710,37
348495,1394,348466,348499,left,11,346188,350710,37
348528,1395,348500,348533,left,11,346188,350710,37
348561,1396,348534,348567,left,11,346188,350710,37
348594,1397,348568,348601,left,11,346188,350710,37
348627,1398,348602,348635,left,11,346188,350710,37
348660,1399,348636,348669,left,11,346188,350710,37
348693,1400,348670,348703,left,11,346188,350710,37
348726,1401,348704,348737,left,11,346188,350710,37
348759,1402,348738,348771,left,11,346188,350710,37
348792,1403,348772,348805,left,11,346188,350710,37
348825,1404,348806,348839,left,11,346188,350710,37
348858,1405,348840,348873,left,11,346188,350710,37
348891,1406,348874,348907,left,11,346188,350710,37
348924,1407,348908,348941,left,11,346188,350710,37
348957,1408,348942,348975,left,11,346188,350710,37
348990,1409,348976,349009,left,11,346188,350710,37
349023,1410,349010,349043,left,11,346188,350710,37
349056,1411,349044,349077,left,11,346188,350710,37
349089,1412,349078,349111,left,11,346188,350710,37
349122,1413,349112,349145,left,11,346188,350710,37
349155,1414,349146,349179,left,11,346188,350710,37
349188,1415,349180,349213,left,11,346188,350710,37
349221,1416,349214,349247,left,11,346188,350710,37
349254,1417,349248,349281,left,11,346188,350710,37
349287,1418,349282,349315,left,11,346188,350710,37
349320,1419,349316,349349,left,11,346188,350710,37
349353,1420,349350,349383,left,11,346188,350710,37
349386,1421,349384,349417,left,11,346188,350710,37
349419,1422,349418,349451,left,11,346188,350710,37
349452,1423,349452,349485,left,11,346188,350710,37
349485,1423,349452,349485,left,11,346188,350710,37
349518,1424,349486,349519,left,11,346188,350710,37
349551,1425,349520,349553,left,11,346188,350710,37
349584,1426,349554,349587,right,11,346188,350710,37
349617,1427,349588,349621,not looking,11,346188,350710,37
349650,1428,349622,349655,left,11,346188,350710,37
349683,1429,349656,349689,not looking,11,346188,350710,37
349716,1430,349690,349723,not looking,11,346188,350710,37
349749,1431,349724,349757,not looking,11,346188,350710,37
349782,1432,349758,349791,not looking,11,346188,350710,37
349815,1433,349792,349825,not looking,11,346188,350710,37
349848,1434,349826,349859,not looking,11,346188,350710,37
349881,1435,349860,349893,not looking,11,346188,350710,37
349914,1436,349894,349927,not looking,11,346188,350710,37
349947,1437,349928,349961,not looking,11,346188,350710,37
349980,1438,349962,349995,not looking,11,346188,350710,37
350013,1439,349996,350029,not looking,11,346188,350710,37
350046,1440,350030,350063,not looking,11,346188,350710,37
350079,1441,350064,350097,not looking,11,346188,350710,37
350112,1442,350098,350131,not looking,11,346188,350710,37
350145,1443,350132,350165,not looking,11,346188,350710,37
350178,1444,350166,350199,not looking,11,346188,350710,37
350211,1445,350200,350233,not looking,11,346188,350710,37
350244,1446,350234,350267,not looking,11,346188,350710,37
350277,1447,350268,350301,not looking,11,346188,350710,37
350310,1448,350302,350335,not looking,11,346188,350710,37
350343,1449,350336,350369,not looking,11,346188,350710,37
350376,1450,350370,350403,not looking,11,346188,350710,37
350409,1451,350404,350437,not looking,11,346188,350710,37
350442,1452,350438,350471,not looking,11,346188,350710,37
350475,1453,350472,350505,not looking,11,346188,350710,37
350508,1454,350506,350539,not looking,11,346188,350710,37
350541,1455,350540,350573,not looking,11,346188,350710,37
350574,1456,350574,350607,not looking,11,346188,350710,37
350607,1456,350574,350607,not looking,11,346188,350710,37
350640,1457,350608,350641,not looking,11,346188,350710,37
350673,1458,350642,350675,not looking,11,346188,350710,37
350706,1459,350676,350709,not looking,11,346188,350710,37
367965,1460,367948,367981,not looking,12,367948,372469,275
367998,1461,367982,368015,not looking,12,367948,372469,275
368031,1462,368016,368049,not looking,12,367948,372469,275
368064,1463,368050,368083,not looking,12,367948,372469,275
368097,1464,368084,368117,not looking,12,367948,372469,275
368130,1465,368118,368151,not looking,12,367948,372469,275
368163,1466,368152,368185,not looking,12,367948,372469,275
368196,1467,368186,368219,not looking,12,367948,372469,275
368229,1468,368220,368253,left,12,367948,372469,275
368262,1469,368254,368287,left,12,367948,372469,275
368295,1470,368288,368321,left,12,367948,372469,275
368328,1471,368322,368355,left,12,367948,372469,275
368361,1472,368356,368389,left,12,367948,372469,275
368394,1473,368390,368423,left,12,367948,372469,275
368427,1474,368424,368457,left,12,367948,372469,275
368460,1475,368458,368491,left,12,367948,372469,275
368493,1476,368492,368525,left,12,367948,372469,275
368526,1477,368526,368559,left,12,367948,372469,275
368559,1477,368526,368559,left,12,367948,372469,275
368592,1478,368560,368593,left,12,367948,372469,275
368625,1479,368594,368627,left,12,367948,372469,275
368658,1480,368628,368661,left,12,367948,372469,275
368691,1481,368662,368695,left,12,367948,372469,275
368724,1482,368696,368729,left,12,367948,372469,275
368757,1483,368730,368763,left,12,367948,372469,275
368790,1484,368764,368797,left,12,367948,372469,275
368823,1485,368798,368831,left,12,367948,372469,275
368856,1486,368832,368865,left,12,367948,372469,275
368889,1487,368866,368899,left,12,367948,372469,275
368922,1488,368900,368933,left,12,367948,372469,275
368955,1489,368934,368967,left,12,367948,372469,275
368988,1490,368968,369001,left,12,367948,372469,275
369021,1491,369002,369035,left,12,367948,372469,275
369054,1492,369036,369069,left,12,367948,372469,275
369087,1493,369070,369103,left,12,367948,372469,275
369120,1494,369104,369137,left,12,367948,372469,275
369153,1495,369138,369171,left,12,367948,372469,275
369186,1496,369172,369205,left,12,367948,372469,275
369219,1497,369206,369239,left,12,367948,372469,275
369252,1498,369240,369273,left,12,367948,372469,275
369285,1499,369274,369307,left,12,367948,372469,275
369318,1500,369308,369341,left,12,367948,372469,275
369351,1501,369342,369375,left,12,367948,372469,275
369384,1502,369376,369409,left,12,367948,372469,275
369417,1503,369410,369443,left,12,367948,372469,275
369450,1504,369444,369477,left,12,367948,372469,275
369483,1505,369478,369511,left,12,367948,372469,275
369516,1506,369512,369545,not looking,12,367948,372469,275
369549,1507,369546,369579,not looking,12,367948,372469,275
369582,1508,369580,369613,not looking,12,367948,372469,275
369615,1509,369614,369647,not looking,12,367948,372469,275
369648,1510,369648,369681,not looking,12,367948,372469,275
369681,1510,369648,369681,not looking,12,367948,372469,275
369714,1511,369682,369715,not looking,12,367948,372469,275
369747,1512,369716,369749,not looking,12,367948,372469,275
369780,1513,369750,369783,not looking,12,367948,372469,275
369813,1514,369784,369817,not looking,12,367948,372469,275
369846,1515,369818,369851,not looking,12,367948,372469,275
369879,1516,369852,369885,not looking,12,367948,372469,275
369912,1517,369886,369919,not looking,12,367948,372469,275
369945,1518,369920,369953,not looking,12,367948,372469,275
369978,1519,369954,369987,not looking,12,367948,372469,275
370011,1520,369988,370021,not looking,12,367948,372469,275
370044,1521,370022,370055,not looking,12,367948,372469,275
370077,1522,370056,370089,not looking,12,367948,372469,275
370110,1523,370090,370123,not looking,12,367948,372469,275
370143,1524,370124,370157,not looking,12,367948,372469,275
370176,1525,370158,370191,not looking,12,367948,372469,275
370209,1526,370192,370225,not looking,12,367948,372469,275
370242,1527,370226,370259,not looking,12,367948,372469,275
370275,1528,370260,370293,not looking,12,367948,372469,275
370308,1529,370294,370327,not looking,12,367948,372469,275
370341,1530,370328,370361,not looking,12,367948,372469,275
370374,1531,370362,370395,not looking,12,367948,372469,275
370407,1532,370396,370429,not looking,12,367948,372469,275
370440,1533,370430,370463,not looking,12,367948,372469,275
370473,1534,370464,370497,not looking,12,367948,372469,275
370506,1535,370498,370531,not looking,12,367948,372469,275
370539,1536,370532,370565,not looking,12,367948,372469,275
370572,1537,370566,370599,not looking,12,367948,372469,275
370605,1538,370600,370633,not looking,12,367948,372469,275
370638,1539,370634,370667,not looking,12,367948,372469,275
370671,1540,370668,370701,not looking,12,367948,372469,275
370704,1541,370702,370735,not looking,12,367948,372469,275
370737,1542,370736,370769,not looking,12,367948,372469,275
370770,1543,370770,370803,not looking,12,367948,372469,275
370803,1543,370770,370803,not looking,12,367948,372469,275
370836,1544,370804,370837,not looking,12,367948,372469,275
370869,1545,370838,370871,not looking,12,367948,372469,275
370902,1546,370872,370905,not looking,12,367948,372469,275
370935,1547,370906,370939,not looking,12,367948,372469,275
370968,1548,370940,370973,not looking,12,367948,372469,275
371001,1549,370974,371007,not looking,12,367948,372469,275
371034,1550,371008,371041,not looking,12,367948,372469,275
371067,1551,371042,371075,not looking,12,367948,372469,275
371100,1552,371076,371109,not looking,12,367948,372469,275
371133,1553,371110,371143,middle,12,367948,372469,275
371166,1554,371144,371177,middle,12,367948,372469,275
371199,1555,371178,371211,middle,12,367948,372469,275
371232,1556,371212,371245,middle,12,367948,372469,275
371265,1557,371246,371279,middle,12,367948,372469,275
371298,1558,371280,371313,middle,12,367948,372469,275
371331,1559,371314,371347,not looking,12,367948,372469,275
371364,1560,371348,371381,not looking,12,367948,372469,275
371397,1561,371382,371415,not looking,12,367948,372469,275
371430,1562,371416,371449,not looking,12,367948,372469,275
371463,1563,371450,371483,not looking,12,367948,372469,275
371496,1564,371484,371517,not looking,12,367948,372469,275
371529,1565,371518,371551,not looking,12,367948,372469,275
371562,1566,371552,371585,not looking,12,367948,372469,275
371595,1567,371586,371619,not looking,12,367948,372469,275
371628,1568,371620,371653,not looking,12,367948,372469,275
371661,1569,371654,371687,not looking,12,367948,372469,275
371694,1570,371688,371721,middle,12,367948,372469,275
371727,1571,371722,371755,not looking,12,367948,372469,275
371760,1572,371756,371789,not looking,12,367948,372469,275
371793,1573,371790,371823,not looking,12,367948,372469,275
371826,1574,371824,371857,not looking,12,367948,372469,275
371859,1575,371858,371891,not looking,12,367948,372469,275
371892,1576,371892,371925,not looking,12,367948,372469,275
371925,1576,371892,371925,not looking,12,367948,372469,275
371958,1577,371926,371959,not looking,12,367948,372469,275
371991,1578,371960,371993,not looking,12,367948,372469,275
372024,1579,371994,372027,not looking,12,367948,372469,275
372057,1580,372028,372061,not looking,12,367948,372469,275
372090,1581,372062,372095,not looking,12,367948,372469,275
372123,1582,372096,372129,not looking,12,367948,372469,275
372156,1583,372130,372163,not looking,12,367948,372469,275
372189,1584,372164,372197,not looking,12,367948,372469,275
372222,1585,372198,372231,inbetween,12,367948,372469,275
372255,1586,372232,372265,left,12,367948,372469,275
372288,1587,372266,372299,left,12,367948,372469,275
372321,1588,372300,372333,left,12,367948,372469,275
372354,1589,372334,372367,left,12,367948,372469,275
372387,1590,372368,372401,left,12,367948,372469,275
372420,1591,372402,372435,left,12,367948,372469,275
372453,1592,372436,372469,left,12,367948,372469,275
411327,1593,411298,411331,not looking,13,411298,415786,75
411360,1594,411332,411365,not looking,13,411298,415786,75
411393,1595,411366,411399,not looking,13,411298,415786,75
411426,1596,411400,411433,not looking,13,411298,415786,75
411459,1597,411434,411467,not looking,13,411298,415786,75
