"","X","framenum","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration","word_onset","word_offset","word","Adjusted_Word_Onset","Adjusted_Word_Offset","Label_Position","Individual_Gaze_Durations","Adjusted_Gaze_Start","Adjusted_Gaze_End"
"1516",1516,6536,315955,1468,315928,315961,"middle",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2686,2719
"1517",1517,6537,315988,1469,315962,315995,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2720,2753
"1518",1518,6538,316021,1470,315996,316029,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2754,2787
"1519",1519,6539,316054,1471,316030,316063,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2788,2821
"1520",1520,6540,316087,1472,316064,316097,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2822,2855
"1521",1521,6541,316120,1473,316098,316131,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2856,2889
"1522",1522,6542,316153,1474,316132,316165,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2890,2923
"1523",1523,6543,316186,1475,316166,316199,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2924,2957
"1524",1524,6544,316219,1476,316200,316233,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2958,2991
"1525",1525,6545,316252,1477,316234,316267,"inbetween",12,313242,317832,745,4590,315854,316283,"fourty",2612,3041,2826.5,33,2992,3025
"1526",1526,6546,316285,1478,316268,316301,"inbetween",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3026,3059
"1527",1527,6547,316318,1479,316302,316335,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3060,3093
"1528",1528,6548,316351,1480,316336,316369,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3094,3127
"1529",1529,6549,316384,1481,316370,316403,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3128,3161
"1530",1530,6550,316417,1482,316404,316437,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3162,3195
"1531",1531,6551,316450,1483,316438,316471,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3196,3229
"1532",1532,6552,316483,1484,316472,316505,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3230,3263
"1533",1533,6553,316516,1485,316506,316539,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3264,3297
"1534",1534,6554,316549,1486,316540,316573,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3298,3331
"1535",1535,6555,316582,1487,316574,316607,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3332,3365
"1536",1536,6556,316615,1488,316608,316641,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3366,3399
"1537",1537,6557,316648,1489,316642,316675,"left",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3400,3433
"1538",1538,6558,316681,1490,316676,316709,"inbetween",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3434,3467
"1539",1539,6559,316714,1491,316710,316743,"right",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3468,3501
"1540",1540,6560,316747,1492,316744,316777,"right",12,313242,317832,745,4590,316283,316769,"five",3041,3527,3284,33,3502,3535
"1541",1541,6561,316780,1493,316778,316811,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3536,3569
"1542",1542,6562,316813,1494,316812,316845,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3570,3603
"1543",1543,6563,316846,1495,316846,316879,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3604,3637
"1544",1544,6564,316879,1495,316846,316879,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3604,3637
"1545",1545,6565,316912,1496,316880,316913,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3638,3671
"1546",1546,6566,316945,1497,316914,316947,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3672,3705
"1547",1547,6567,316978,1498,316948,316981,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3706,3739
"1548",1548,6568,317011,1499,316982,317015,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3740,3773
"1549",1549,6569,317044,1500,317016,317049,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3774,3807
"1550",1550,6570,317077,1501,317050,317083,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3808,3841
"1551",1551,6571,317110,1502,317084,317117,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3842,3875
"1552",1552,6572,317143,1503,317118,317151,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3876,3909
"1553",1553,6573,317176,1504,317152,317185,"right",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3910,3943
"1554",1554,6574,317209,1505,317186,317219,"middle",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3944,3977
"1555",1555,6575,317242,1506,317220,317253,"middle",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,3978,4011
"1556",1556,6576,317275,1507,317254,317287,"middle",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4012,4045
"1557",1557,6577,317308,1508,317288,317321,"middle",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4046,4079
"1558",1558,6578,317341,1509,317322,317355,"middle",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4080,4113
"1559",1559,6579,317374,1510,317356,317389,"middle",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4114,4147
"1560",1560,6580,317407,1511,317390,317423,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4148,4181
"1561",1561,6581,317440,1512,317424,317457,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4182,4215
"1562",1562,6582,317473,1513,317458,317491,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4216,4249
"1563",1563,6583,317506,1514,317492,317525,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4250,4283
"1564",1564,6584,317539,1515,317526,317559,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4284,4317
"1565",1565,6585,317572,1516,317560,317593,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4318,4351
"1566",1566,6586,317605,1517,317594,317627,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4352,4385
"1567",1567,6587,317638,1518,317628,317661,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4386,4419
"1568",1568,6588,317671,1519,317662,317695,"inbetween",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4420,4453
"1569",1569,6589,317704,1520,317696,317729,"left",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4454,4487
"1570",1570,6590,317737,1521,317730,317763,"left",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,33,4488,4521
"1571",1571,6591,317770,1522,317764,317798,"left",12,313242,317832,745,4590,NA,NA,NA,NA,NA,NA,34,4522,4556
"1572",1572,7166,336745,1523,336736,336769,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,34,67
"1573",1573,7167,336778,1524,336770,336803,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,68,101
"1574",1574,7168,336811,1525,336804,336837,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,102,135
"1575",1575,7169,336844,1526,336838,336871,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,136,169
"1576",1576,7170,336877,1527,336872,336905,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,170,203
"1577",1577,7171,336910,1528,336906,336939,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,204,237
"1578",1578,7172,336943,1529,336940,336973,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,238,271
"1579",1579,7173,336976,1530,336974,337007,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,272,305
"1580",1580,7174,337009,1531,337008,337041,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,306,339
"1581",1581,7175,337042,1532,337042,337075,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,340,373
"1582",1582,7176,337075,1532,337042,337075,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,340,373
"1583",1583,7177,337108,1533,337076,337109,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,374,407
"1584",1584,7178,337141,1534,337110,337143,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,408,441
"1585",1585,7179,337174,1535,337144,337177,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,442,475
"1586",1586,7180,337207,1536,337178,337211,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,476,509
"1587",1587,7181,337240,1537,337212,337245,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,510,543
"1588",1588,7182,337273,1538,337246,337279,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,544,577
"1589",1589,7183,337306,1539,337280,337313,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,578,611
"1590",1590,7184,337339,1540,337314,337347,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,612,645
"1591",1591,7185,337372,1541,337348,337381,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,646,679
"1592",1592,7186,337405,1542,337382,337415,"",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,680,713
"1593",1593,7187,337438,1543,337416,337449,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,714,747
"1594",1594,7188,337471,1544,337450,337483,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,748,781
"1595",1595,7189,337504,1545,337484,337517,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,782,815
"1596",1596,7190,337537,1546,337518,337551,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,816,849
"1597",1597,7191,337570,1547,337552,337585,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,850,883
"1598",1598,7192,337603,1548,337586,337619,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,884,917
"1599",1599,7193,337636,1549,337620,337653,"right",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,918,951
"1600",1600,7194,337669,1550,337654,337687,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,952,985
"1601",1601,7195,337702,1551,337688,337721,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,986,1019
"1602",1602,7196,337735,1552,337722,337755,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1020,1053
"1603",1603,7197,337768,1553,337756,337789,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1054,1087
"1604",1604,7198,337801,1554,337790,337823,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1088,1121
"1605",1605,7199,337834,1555,337824,337857,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1122,1155
"1606",1606,7200,337867,1556,337858,337891,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1156,1189
"1607",1607,7201,337900,1557,337892,337925,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1190,1223
"1608",1608,7202,337933,1558,337926,337959,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1224,1257
"1609",1609,7203,337966,1559,337960,337993,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1258,1291
"1610",1610,7204,337999,1560,337994,338027,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1292,1325
"1611",1611,7205,338032,1561,338028,338061,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1326,1359
"1612",1612,7206,338065,1562,338062,338095,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1360,1393
"1613",1613,7207,338098,1563,338096,338129,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,1394,1427
"1614",1614,7208,338131,1564,338130,338163,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1428,1461
"1615",1615,7209,338164,1565,338164,338197,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1462,1495
"1616",1616,7210,338197,1565,338164,338197,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1462,1495
"1617",1617,7211,338230,1566,338198,338231,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1496,1529
"1618",1618,7212,338263,1567,338232,338265,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1530,1563
"1619",1619,7213,338296,1568,338266,338333,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,67,1564,1631
"1620",1620,7214,338329,1568,338266,338333,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,67,1564,1631
"1621",1621,7215,338362,1569,338334,338367,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1632,1665
"1622",1622,7216,338395,1570,338368,338401,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1666,1699
"1623",1623,7217,338428,1571,338402,338435,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1700,1733
"1624",1624,7218,338461,1572,338436,338469,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1734,1767
"1625",1625,7219,338494,1573,338470,338503,"not looking",13,336702,341258,36,4556,338125,338506,"thirty",1423,1804,1613.5,33,1768,1801
"1626",1626,7220,338527,1574,338504,338537,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,1802,1835
"1627",1627,7221,338560,1575,338538,338571,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,1836,1869
"1628",1628,7222,338593,1576,338572,338605,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,1870,1903
"1629",1629,7223,338626,1577,338606,338639,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,1904,1937
"1630",1630,7224,338659,1578,338640,338673,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,1938,1971
"1631",1631,7225,338692,1579,338674,338707,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,1972,2005
"1632",1632,7226,338725,1580,338708,338741,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2006,2039
"1633",1633,7227,338758,1581,338742,338775,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2040,2073
"1634",1634,7228,338791,1582,338776,338809,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2074,2107
"1635",1635,7229,338824,1583,338810,338843,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2108,2141
"1636",1636,7230,338857,1584,338844,338877,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2142,2175
"1637",1637,7231,338890,1585,338878,338911,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2176,2209
"1638",1638,7232,338923,1586,338912,338945,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2210,2243
"1639",1639,7233,338956,1587,338946,338979,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2244,2277
"1640",1640,7234,338989,1588,338980,339013,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2278,2311
"1641",1641,7235,339022,1589,339014,339047,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2312,2345
"1642",1642,7236,339055,1590,339048,339081,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2346,2379
"1643",1643,7237,339088,1591,339082,339115,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2380,2413
"1644",1644,7238,339121,1592,339116,339149,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2414,2447
"1645",1645,7239,339154,1593,339150,339183,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2448,2481
"1646",1646,7240,339187,1594,339184,339217,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2482,2515
"1647",1647,7241,339220,1595,339218,339251,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2516,2549
"1648",1648,7242,339253,1596,339252,339285,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2550,2583
"1649",1649,7243,339286,1597,339286,339319,"not looking",13,336702,341258,36,4556,338506,339315,"six",1804,2613,2208.5,33,2584,2617
"1650",1650,7244,339319,1597,339286,339319,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2584,2617
"1651",1651,7245,339352,1598,339320,339353,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2618,2651
"1652",1652,7246,339385,1599,339354,339387,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2652,2685
"1653",1653,7247,339418,1600,339388,339421,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2686,2719
"1654",1654,7248,339451,1601,339422,339455,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2720,2753
"1655",1655,7249,339484,1602,339456,339489,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2754,2787
"1656",1656,7250,339517,1603,339490,339523,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2788,2821
"1657",1657,7251,339550,1604,339524,339557,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2822,2855
"1658",1658,7252,339583,1605,339558,339591,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2856,2889
"1659",1659,7253,339616,1606,339592,339625,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2890,2923
"1660",1660,7254,339649,1607,339626,339659,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2924,2957
"1661",1661,7255,339682,1608,339660,339693,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2958,2991
"1662",1662,7256,339715,1609,339694,339727,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,2992,3025
"1663",1663,7257,339748,1610,339728,339761,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3026,3059
"1664",1664,7258,339781,1611,339762,339795,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3060,3093
"1665",1665,7259,339814,1612,339796,339829,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3094,3127
"1666",1666,7260,339847,1613,339830,339863,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3128,3161
"1667",1667,7261,339880,1614,339864,339897,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3162,3195
"1668",1668,7262,339913,1615,339898,339931,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3196,3229
"1669",1669,7263,339946,1616,339932,339965,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3230,3263
"1670",1670,7264,339979,1617,339966,339999,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3264,3297
"1671",1671,7265,340012,1618,340000,340033,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3298,3331
"1672",1672,7266,340045,1619,340034,340067,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3332,3365
"1673",1673,7267,340078,1620,340068,340101,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3366,3399
"1674",1674,7268,340111,1621,340102,340135,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3400,3433
"1675",1675,7269,340144,1622,340136,340169,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3434,3467
"1676",1676,7270,340177,1623,340170,340203,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3468,3501
"1677",1677,7271,340210,1624,340204,340237,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3502,3535
"1678",1678,7272,340243,1625,340238,340271,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3536,3569
"1679",1679,7273,340276,1626,340272,340305,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3570,3603
"1680",1680,7274,340309,1627,340306,340339,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3604,3637
"1681",1681,7275,340342,1628,340340,340373,"not looking",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3638,3671
"1682",1682,7276,340375,1629,340374,340407,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3672,3705
"1683",1683,7277,340408,1630,340408,340441,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3706,3739
"1684",1684,7278,340441,1630,340408,340441,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3706,3739
"1685",1685,7279,340474,1631,340442,340475,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3740,3773
"1686",1686,7280,340507,1632,340476,340509,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3774,3807
"1687",1687,7281,340540,1633,340510,340543,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3808,3841
"1688",1688,7282,340573,1634,340544,340577,"left",13,336702,341258,36,4556,NA,NA,NA,NA,NA,NA,33,3842,3875
