"","nFrame","time","gaze_pos.ordinal","gaze_pos.onset","gaze_pos.offset","AOI","trials.ordinal","trials.onset","trials.offset","trials.number","trial_duration"
"416",1092,126749,401,126718,137019,"not looking",3,122162,137019,89,14857
"417",1093,126782,401,126718,137019,"not looking",3,122162,137019,89,14857
"418",1094,126815,401,126718,137019,"not looking",3,122162,137019,89,14857
"419",1095,126848,401,126718,137019,"not looking",3,122162,137019,89,14857
"420",1096,126881,401,126718,137019,"not looking",3,122162,137019,89,14857
"421",1097,126914,401,126718,137019,"not looking",3,122162,137019,89,14857
"422",1098,126947,401,126718,137019,"not looking",3,122162,137019,89,14857
"423",1099,126980,401,126718,137019,"not looking",3,122162,137019,89,14857
"424",1100,127013,401,126718,137019,"not looking",3,122162,137019,89,14857
"425",1101,127046,401,126718,137019,"not looking",3,122162,137019,89,14857
"426",1102,127079,401,126718,137019,"not looking",3,122162,137019,89,14857
"427",1103,127112,401,126718,137019,"not looking",3,122162,137019,89,14857
"428",1104,127145,401,126718,137019,"not looking",3,122162,137019,89,14857
"429",1105,127178,401,126718,137019,"not looking",3,122162,137019,89,14857
"430",1106,127211,401,126718,137019,"not looking",3,122162,137019,89,14857
"431",1107,127244,401,126718,137019,"not looking",3,122162,137019,89,14857
"432",1108,127277,401,126718,137019,"not looking",3,122162,137019,89,14857
"433",1109,127310,401,126718,137019,"not looking",3,122162,137019,89,14857
"434",1110,127343,401,126718,137019,"not looking",3,122162,137019,89,14857
"435",1111,127376,401,126718,137019,"not looking",3,122162,137019,89,14857
"436",1112,127409,401,126718,137019,"not looking",3,122162,137019,89,14857
"437",1113,127442,401,126718,137019,"not looking",3,122162,137019,89,14857
"438",1114,127475,401,126718,137019,"not looking",3,122162,137019,89,14857
"439",1115,127508,401,126718,137019,"not looking",3,122162,137019,89,14857
"440",1116,127541,401,126718,137019,"not looking",3,122162,137019,89,14857
"441",1117,127574,401,126718,137019,"not looking",3,122162,137019,89,14857
"442",1118,127607,401,126718,137019,"not looking",3,122162,137019,89,14857
"443",1119,127640,401,126718,137019,"not looking",3,122162,137019,89,14857
"444",1120,127673,401,126718,137019,"not looking",3,122162,137019,89,14857
"445",1121,127706,401,126718,137019,"not looking",3,122162,137019,89,14857
"446",1122,127739,401,126718,137019,"not looking",3,122162,137019,89,14857
"447",1123,127772,401,126718,137019,"not looking",3,122162,137019,89,14857
"448",1124,127805,401,126718,137019,"not looking",3,122162,137019,89,14857
"449",1125,127838,401,126718,137019,"not looking",3,122162,137019,89,14857
"450",1126,127871,401,126718,137019,"not looking",3,122162,137019,89,14857
"451",1127,127904,401,126718,137019,"not looking",3,122162,137019,89,14857
"452",1128,127937,401,126718,137019,"not looking",3,122162,137019,89,14857
"453",1129,127970,401,126718,137019,"not looking",3,122162,137019,89,14857
"454",1130,128003,401,126718,137019,"not looking",3,122162,137019,89,14857
"455",1131,128036,401,126718,137019,"not looking",3,122162,137019,89,14857
"456",1132,128069,401,126718,137019,"not looking",3,122162,137019,89,14857
"457",1133,128102,401,126718,137019,"not looking",3,122162,137019,89,14857
"458",1134,128135,401,126718,137019,"not looking",3,122162,137019,89,14857
"459",1135,128168,401,126718,137019,"not looking",3,122162,137019,89,14857
"460",1136,128201,401,126718,137019,"not looking",3,122162,137019,89,14857
"461",1137,128234,401,126718,137019,"not looking",3,122162,137019,89,14857
"462",1138,128267,401,126718,137019,"not looking",3,122162,137019,89,14857
"463",1139,128300,401,126718,137019,"not looking",3,122162,137019,89,14857
"464",1140,128333,401,126718,137019,"not looking",3,122162,137019,89,14857
"465",1141,128366,401,126718,137019,"not looking",3,122162,137019,89,14857
"466",1142,128399,401,126718,137019,"not looking",3,122162,137019,89,14857
"467",1143,128432,401,126718,137019,"not looking",3,122162,137019,89,14857
"468",1144,128465,401,126718,137019,"not looking",3,122162,137019,89,14857
"469",1145,128498,401,126718,137019,"not looking",3,122162,137019,89,14857
"470",1146,128531,401,126718,137019,"not looking",3,122162,137019,89,14857
"471",1147,128564,401,126718,137019,"not looking",3,122162,137019,89,14857
"472",1148,128597,401,126718,137019,"not looking",3,122162,137019,89,14857
"473",1149,128630,401,126718,137019,"not looking",3,122162,137019,89,14857
"474",1150,128663,401,126718,137019,"not looking",3,122162,137019,89,14857
"475",1151,128696,401,126718,137019,"not looking",3,122162,137019,89,14857
"476",1152,128729,401,126718,137019,"not looking",3,122162,137019,89,14857
"477",1153,128762,401,126718,137019,"not looking",3,122162,137019,89,14857
"478",1154,128795,401,126718,137019,"not looking",3,122162,137019,89,14857
"479",1155,128828,401,126718,137019,"not looking",3,122162,137019,89,14857
"480",1156,128861,401,126718,137019,"not looking",3,122162,137019,89,14857
"481",1157,128894,401,126718,137019,"not looking",3,122162,137019,89,14857
"482",1158,128927,401,126718,137019,"not looking",3,122162,137019,89,14857
"483",1159,128960,401,126718,137019,"not looking",3,122162,137019,89,14857
"484",1160,128993,401,126718,137019,"not looking",3,122162,137019,89,14857
"485",1161,129026,401,126718,137019,"not looking",3,122162,137019,89,14857
"486",1162,129059,401,126718,137019,"not looking",3,122162,137019,89,14857
"487",1163,129092,401,126718,137019,"not looking",3,122162,137019,89,14857
"488",1164,129125,401,126718,137019,"not looking",3,122162,137019,89,14857
"489",1165,129158,401,126718,137019,"not looking",3,122162,137019,89,14857
"490",1166,129191,401,126718,137019,"not looking",3,122162,137019,89,14857
"491",1167,129224,401,126718,137019,"not looking",3,122162,137019,89,14857
"492",1168,129257,401,126718,137019,"not looking",3,122162,137019,89,14857
"493",1169,129290,401,126718,137019,"not looking",3,122162,137019,89,14857
"494",1170,129323,401,126718,137019,"not looking",3,122162,137019,89,14857
"495",1171,129356,401,126718,137019,"not looking",3,122162,137019,89,14857
"496",1172,129389,401,126718,137019,"not looking",3,122162,137019,89,14857
"497",1173,129422,401,126718,137019,"not looking",3,122162,137019,89,14857
"498",1174,129455,401,126718,137019,"not looking",3,122162,137019,89,14857
"499",1175,129488,401,126718,137019,"not looking",3,122162,137019,89,14857
"500",1176,129521,401,126718,137019,"not looking",3,122162,137019,89,14857
"501",1177,129554,401,126718,137019,"not looking",3,122162,137019,89,14857
"502",1178,129587,401,126718,137019,"not looking",3,122162,137019,89,14857
"503",1179,129620,401,126718,137019,"not looking",3,122162,137019,89,14857
"504",1180,129653,401,126718,137019,"not looking",3,122162,137019,89,14857
"505",1181,129686,401,126718,137019,"not looking",3,122162,137019,89,14857
"506",1182,129719,401,126718,137019,"not looking",3,122162,137019,89,14857
"507",1183,129752,401,126718,137019,"not looking",3,122162,137019,89,14857
"508",1184,129785,401,126718,137019,"not looking",3,122162,137019,89,14857
"509",1185,129818,401,126718,137019,"not looking",3,122162,137019,89,14857
"510",1186,129851,401,126718,137019,"not looking",3,122162,137019,89,14857
"511",1187,129884,401,126718,137019,"not looking",3,122162,137019,89,14857
"512",1188,129917,401,126718,137019,"not looking",3,122162,137019,89,14857
"513",1189,129950,401,126718,137019,"not looking",3,122162,137019,89,14857
"514",1190,129983,401,126718,137019,"not looking",3,122162,137019,89,14857
"515",1191,130016,401,126718,137019,"not looking",3,122162,137019,89,14857
"516",1192,130049,401,126718,137019,"not looking",3,122162,137019,89,14857
"517",1193,130082,401,126718,137019,"not looking",3,122162,137019,89,14857
"518",1194,130115,401,126718,137019,"not looking",3,122162,137019,89,14857
"519",1195,130148,401,126718,137019,"not looking",3,122162,137019,89,14857
"520",1196,130181,401,126718,137019,"not looking",3,122162,137019,89,14857
"521",1197,130214,401,126718,137019,"not looking",3,122162,137019,89,14857
"522",1198,130247,401,126718,137019,"not looking",3,122162,137019,89,14857
"523",1199,130280,401,126718,137019,"not looking",3,122162,137019,89,14857
"524",1200,130313,401,126718,137019,"not looking",3,122162,137019,89,14857
"525",1201,130346,401,126718,137019,"not looking",3,122162,137019,89,14857
"526",1202,130379,401,126718,137019,"not looking",3,122162,137019,89,14857
"527",1203,130412,401,126718,137019,"not looking",3,122162,137019,89,14857
"528",1204,130445,401,126718,137019,"not looking",3,122162,137019,89,14857
"529",1205,130478,401,126718,137019,"not looking",3,122162,137019,89,14857
"530",1206,130511,401,126718,137019,"not looking",3,122162,137019,89,14857
"531",1207,130544,401,126718,137019,"not looking",3,122162,137019,89,14857
"532",1208,130577,401,126718,137019,"not looking",3,122162,137019,89,14857
"533",1209,130610,401,126718,137019,"not looking",3,122162,137019,89,14857
"534",1210,130643,401,126718,137019,"not looking",3,122162,137019,89,14857
"535",1211,130676,401,126718,137019,"not looking",3,122162,137019,89,14857
"536",1212,130709,401,126718,137019,"not looking",3,122162,137019,89,14857
"537",1213,130742,401,126718,137019,"not looking",3,122162,137019,89,14857
"538",1214,130775,401,126718,137019,"not looking",3,122162,137019,89,14857
"539",1215,130808,401,126718,137019,"not looking",3,122162,137019,89,14857
"540",1216,130841,401,126718,137019,"not looking",3,122162,137019,89,14857
"541",1217,130874,401,126718,137019,"not looking",3,122162,137019,89,14857
"542",1218,130907,401,126718,137019,"not looking",3,122162,137019,89,14857
"543",1219,130940,401,126718,137019,"not looking",3,122162,137019,89,14857
"544",1220,130973,401,126718,137019,"not looking",3,122162,137019,89,14857
"545",1221,131006,401,126718,137019,"not looking",3,122162,137019,89,14857
"546",1222,131039,401,126718,137019,"not looking",3,122162,137019,89,14857
"547",1223,131072,401,126718,137019,"not looking",3,122162,137019,89,14857
"548",1224,131105,401,126718,137019,"not looking",3,122162,137019,89,14857
"549",1225,131138,401,126718,137019,"not looking",3,122162,137019,89,14857
"550",1226,131171,401,126718,137019,"not looking",3,122162,137019,89,14857
"551",1227,131204,401,126718,137019,"not looking",3,122162,137019,89,14857
"552",1228,131237,401,126718,137019,"not looking",3,122162,137019,89,14857
"553",1229,131270,401,126718,137019,"not looking",3,122162,137019,89,14857
"554",1230,131303,401,126718,137019,"not looking",3,122162,137019,89,14857
"555",1231,131336,401,126718,137019,"not looking",3,122162,137019,89,14857
"556",1232,131369,401,126718,137019,"not looking",3,122162,137019,89,14857
"557",1233,131402,401,126718,137019,"not looking",3,122162,137019,89,14857
"558",1234,131435,401,126718,137019,"not looking",3,122162,137019,89,14857
"559",1235,131468,401,126718,137019,"not looking",3,122162,137019,89,14857
"560",1236,131501,401,126718,137019,"not looking",3,122162,137019,89,14857
"561",1237,131534,401,126718,137019,"not looking",3,122162,137019,89,14857
"562",1238,131567,401,126718,137019,"not looking",3,122162,137019,89,14857
"563",1239,131600,401,126718,137019,"not looking",3,122162,137019,89,14857
"564",1240,131633,401,126718,137019,"not looking",3,122162,137019,89,14857
"565",1241,131666,401,126718,137019,"not looking",3,122162,137019,89,14857
"566",1242,131699,401,126718,137019,"not looking",3,122162,137019,89,14857
"567",1243,131732,401,126718,137019,"not looking",3,122162,137019,89,14857
"568",1244,131765,401,126718,137019,"not looking",3,122162,137019,89,14857
"569",1245,131798,401,126718,137019,"not looking",3,122162,137019,89,14857
"570",1246,131831,401,126718,137019,"not looking",3,122162,137019,89,14857
"571",1247,131864,401,126718,137019,"not looking",3,122162,137019,89,14857
"572",1248,131897,401,126718,137019,"not looking",3,122162,137019,89,14857
"573",1249,131930,401,126718,137019,"not looking",3,122162,137019,89,14857
"574",1250,131963,401,126718,137019,"not looking",3,122162,137019,89,14857
"575",1251,131996,401,126718,137019,"not looking",3,122162,137019,89,14857
"576",1252,132029,401,126718,137019,"not looking",3,122162,137019,89,14857
"577",1253,132062,401,126718,137019,"not looking",3,122162,137019,89,14857
"578",1254,132095,401,126718,137019,"not looking",3,122162,137019,89,14857
"579",1255,132128,401,126718,137019,"not looking",3,122162,137019,89,14857
"580",1256,132161,401,126718,137019,"not looking",3,122162,137019,89,14857
"581",1257,132194,401,126718,137019,"not looking",3,122162,137019,89,14857
"582",1258,132227,401,126718,137019,"not looking",3,122162,137019,89,14857
"583",1259,132260,401,126718,137019,"not looking",3,122162,137019,89,14857
"584",1260,132293,401,126718,137019,"not looking",3,122162,137019,89,14857
"585",1261,132326,401,126718,137019,"not looking",3,122162,137019,89,14857
"586",1262,132359,401,126718,137019,"not looking",3,122162,137019,89,14857
"587",1263,132392,401,126718,137019,"not looking",3,122162,137019,89,14857
"588",1264,132425,401,126718,137019,"not looking",3,122162,137019,89,14857
"589",1265,132458,401,126718,137019,"not looking",3,122162,137019,89,14857
"590",1266,132491,401,126718,137019,"not looking",3,122162,137019,89,14857
"591",1267,132524,401,126718,137019,"not looking",3,122162,137019,89,14857
"592",1268,132557,401,126718,137019,"not looking",3,122162,137019,89,14857
"593",1269,132590,401,126718,137019,"not looking",3,122162,137019,89,14857
"594",1270,132623,401,126718,137019,"not looking",3,122162,137019,89,14857
"595",1271,132656,401,126718,137019,"not looking",3,122162,137019,89,14857
"596",1272,132689,401,126718,137019,"not looking",3,122162,137019,89,14857
"597",1273,132722,401,126718,137019,"not looking",3,122162,137019,89,14857
"598",1274,132755,401,126718,137019,"not looking",3,122162,137019,89,14857
"599",1275,132788,401,126718,137019,"not looking",3,122162,137019,89,14857
"600",1276,132821,401,126718,137019,"not looking",3,122162,137019,89,14857
"601",1277,132854,401,126718,137019,"not looking",3,122162,137019,89,14857
"602",1278,132887,401,126718,137019,"not looking",3,122162,137019,89,14857
"603",1279,132920,401,126718,137019,"not looking",3,122162,137019,89,14857
"604",1280,132953,401,126718,137019,"not looking",3,122162,137019,89,14857
"605",1281,132986,401,126718,137019,"not looking",3,122162,137019,89,14857
"606",1282,133019,401,126718,137019,"not looking",3,122162,137019,89,14857
"607",1283,133052,401,126718,137019,"not looking",3,122162,137019,89,14857
"608",1284,133085,401,126718,137019,"not looking",3,122162,137019,89,14857
"609",1285,133118,401,126718,137019,"not looking",3,122162,137019,89,14857
"610",1286,133151,401,126718,137019,"not looking",3,122162,137019,89,14857
"611",1287,133184,401,126718,137019,"not looking",3,122162,137019,89,14857
"612",1288,133217,401,126718,137019,"not looking",3,122162,137019,89,14857
"613",1289,133250,401,126718,137019,"not looking",3,122162,137019,89,14857
"614",1290,133283,401,126718,137019,"not looking",3,122162,137019,89,14857
"615",1291,133316,401,126718,137019,"not looking",3,122162,137019,89,14857
"616",1292,133349,401,126718,137019,"not looking",3,122162,137019,89,14857
"617",1293,133382,401,126718,137019,"not looking",3,122162,137019,89,14857
"618",1294,133415,401,126718,137019,"not looking",3,122162,137019,89,14857
"619",1295,133448,401,126718,137019,"not looking",3,122162,137019,89,14857
"620",1296,133481,401,126718,137019,"not looking",3,122162,137019,89,14857
"621",1297,133514,401,126718,137019,"not looking",3,122162,137019,89,14857
"622",1298,133547,401,126718,137019,"not looking",3,122162,137019,89,14857
"623",1299,133580,401,126718,137019,"not looking",3,122162,137019,89,14857
"624",1300,133613,401,126718,137019,"not looking",3,122162,137019,89,14857
"625",1301,133646,401,126718,137019,"not looking",3,122162,137019,89,14857
"626",1302,133679,401,126718,137019,"not looking",3,122162,137019,89,14857
"627",1303,133712,401,126718,137019,"not looking",3,122162,137019,89,14857
"628",1304,133745,401,126718,137019,"not looking",3,122162,137019,89,14857
"629",1305,133778,401,126718,137019,"not looking",3,122162,137019,89,14857
"630",1306,133811,401,126718,137019,"not looking",3,122162,137019,89,14857
"631",1307,133844,401,126718,137019,"not looking",3,122162,137019,89,14857
"632",1308,133877,401,126718,137019,"not looking",3,122162,137019,89,14857
"633",1309,133910,401,126718,137019,"not looking",3,122162,137019,89,14857
"634",1310,133943,401,126718,137019,"not looking",3,122162,137019,89,14857
"635",1311,133976,401,126718,137019,"not looking",3,122162,137019,89,14857
"636",1312,134009,401,126718,137019,"not looking",3,122162,137019,89,14857
"637",1313,134042,401,126718,137019,"not looking",3,122162,137019,89,14857
